id_transaksi,waktu,Nama_Produk,kategori,type,nominal
TRX-8554eff59ddd,2025-05-01 04:40:40,Soto Ayam,Makanan & Bahan Makanan,pemasukan,23309
TRX-d6b87e5b8812,2025-05-01 07:10:19,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10401
TRX-fb4cca8fca4a,2025-05-01 14:09:57,Gas LPG,Makanan & Bahan Makanan,pengeluaran,36280
TRX-dc7b8e73c0b3,2025-05-02 11:33:33,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,29633
TRX-cd8b3a4f5ed9,2025-05-02 14:00:31,Susu,Minuman & Bahan Minuman,pengeluaran,17472
TRX-518ad7c9819a,2025-05-02 14:23:19,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13986
TRX-ee65fea0ab5e,2025-05-02 16:55:34,Bakso,Makanan & Bahan Makanan,pemasukan,28737
TRX-732eaf3b7a55,2025-05-03 05:02:26,Kopi,Minuman & Bahan Minuman,pengeluaran,6082
TRX-9c94506b0f51,2025-05-03 06:48:51,Es Teh,Minuman & Bahan Minuman,pemasukan,8846
TRX-e75f4094dc9d,2025-05-03 09:18:05,Pulpen,ATK/Administrasi,pengeluaran,2595
TRX-0ac4fe88437a,2025-05-03 12:02:43,Es Teh,Minuman & Bahan Minuman,pemasukan,6591
TRX-26398ead8633,2025-05-03 19:08:08,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26927
TRX-aea592168655,2025-05-03 19:46:01,Mie Ayam,Makanan & Bahan Makanan,pemasukan,20171
TRX-18e5696254d2,2025-05-03 20:53:34,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24057
TRX-26e178f5d9ed,2025-05-03 22:04:05,Gas LPG,Makanan & Bahan Makanan,pengeluaran,23544
TRX-33b6e0a48553,2025-05-03 22:16:12,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27945
TRX-e9280e8b270e,2025-05-04 01:07:00,Es Teh,Minuman & Bahan Minuman,pemasukan,7656
TRX-483c2eeeb33a,2025-05-04 01:47:08,Masker,Makanan & Bahan Makanan,pengeluaran,3152
TRX-69316569768d,2025-05-04 05:31:43,Mie Ayam,Makanan & Bahan Makanan,pemasukan,26915
TRX-519d9bba774b,2025-05-04 08:06:27,Bakso,Makanan & Bahan Makanan,pemasukan,30809
TRX-7452be62ef12,2025-05-04 12:21:01,Vitamin,Kesehatan,pengeluaran,11903
TRX-8b09a7a35ea7,2025-05-04 13:08:05,Teh,Minuman & Bahan Minuman,pengeluaran,3597
TRX-5de961561779,2025-05-04 13:18:30,Gas LPG,Makanan & Bahan Makanan,pengeluaran,21830
TRX-ad2b2f9efa28,2025-05-04 18:04:57,Kopi Susu,Minuman & Bahan Minuman,pemasukan,18901
TRX-753649b61dab,2025-05-04 18:17:33,Bakso,Makanan & Bahan Makanan,pemasukan,29959
TRX-b1a3062b07bb,2025-05-04 18:53:38,Kopi,Minuman & Bahan Minuman,pengeluaran,5743
TRX-40113c1df35c,2025-05-04 20:08:01,Es Teh,Minuman & Bahan Minuman,pemasukan,7546
TRX-1998c95e820a,2025-05-04 22:24:53,Cabai,Makanan & Bahan Makanan,pengeluaran,15988
TRX-a8aa8d7e8b1f,2025-05-05 02:16:25,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,6426
TRX-5612f117e75c,2025-05-05 10:37:41,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19544
TRX-181389fcf2cf,2025-05-05 13:06:21,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,20305
TRX-5cd3a403a6c4,2025-05-05 17:25:37,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26484
TRX-7e80371a8a13,2025-05-05 17:25:39,Pulpen,Makanan & Bahan Makanan,pengeluaran,3422
TRX-04252c4e55b6,2025-05-05 22:32:15,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,29456
TRX-ed89b5fd9576,2025-05-05 22:56:18,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23570
TRX-fdbf067131b3,2025-05-06 01:16:48,Vitamin,Kesehatan,pengeluaran,11724
TRX-803915042bc8,2025-05-06 01:32:19,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,23663
TRX-cd375ff82d20,2025-05-06 04:28:09,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14854
TRX-40333117ac91,2025-05-06 05:14:30,Es Teh,Minuman & Bahan Minuman,pemasukan,8467
TRX-c59e7253df8d,2025-05-06 06:50:12,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,23871
TRX-65953fd4156e,2025-05-06 08:11:06,Kopi,Minuman & Bahan Minuman,pengeluaran,7282
TRX-dc7d5ec35c2f,2025-05-06 09:38:53,Bakso,Makanan & Bahan Makanan,pemasukan,29094
TRX-7958987b5031,2025-05-06 14:54:22,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26134
TRX-a1b905e29eeb,2025-05-06 18:30:27,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25010
TRX-bfcb75f30dc6,2025-05-06 19:37:26,Cabai,Makanan & Bahan Makanan,pengeluaran,17353
TRX-ae9757e3cc5c,2025-05-07 01:40:30,Gas LPG,Makanan & Bahan Makanan,pengeluaran,29308
TRX-c7cec6bcf24e,2025-05-07 03:38:42,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,24488
TRX-df84c484e04d,2025-05-07 05:11:13,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,17823
TRX-71264dd5a6b9,2025-05-07 14:04:06,Es Teh,Minuman & Bahan Minuman,pemasukan,8234
TRX-de070e48cfe6,2025-05-07 15:46:35,Susu,Minuman & Bahan Minuman,pengeluaran,15404
TRX-148fe8176da0,2025-05-07 18:09:25,Tinta Printer,ATK/Administrasi,pengeluaran,11818
TRX-562678dd6336,2025-05-07 19:50:49,Kertas Nota,Makanan & Bahan Makanan,pengeluaran,11441
TRX-8edfde61f140,2025-05-07 21:13:42,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20253
TRX-e709f1887b54,2025-05-07 22:33:35,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22693
TRX-31a01d622d59,2025-05-07 23:56:25,Teh,Minuman & Bahan Minuman,pengeluaran,2764
TRX-d84770d08bd1,2025-05-08 01:25:02,Mie Ayam,Makanan & Bahan Makanan,pemasukan,27345
TRX-c2ed6aaed192,2025-05-08 03:02:22,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13486
TRX-3d975fedbe1e,2025-05-08 09:47:25,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25933
TRX-1b3a053f55f5,2025-05-08 13:29:59,Es Teh,Minuman & Bahan Minuman,pemasukan,7454
TRX-46e342eb8d7c,2025-05-08 15:17:21,Es Teh,Minuman & Bahan Minuman,pemasukan,6347
TRX-b7194d678410,2025-05-08 20:29:33,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,22681
TRX-e925a7588c4e,2025-05-08 23:01:37,Cabai,Makanan & Bahan Makanan,pengeluaran,15169
TRX-1fe68210b36e,2025-05-09 01:17:27,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13084
TRX-f3fd7fc99c9e,2025-05-09 02:16:01,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21531
TRX-18267f94adc0,2025-05-09 02:23:48,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29061
TRX-5516a53a965c,2025-05-09 05:18:49,Tinta Printer,ATK/Administrasi,pengeluaran,10812
TRX-69d5e0354812,2025-05-09 05:45:07,Teh,Minuman & Bahan Minuman,pengeluaran,2261
TRX-89be3323a248,2025-05-09 08:35:44,Masker,Kesehatan,pengeluaran,3058
TRX-abf1c00974d6,2025-05-09 10:56:52,Es Teh,Minuman & Bahan Minuman,pemasukan,8838
TRX-8cb6cba45a21,2025-05-09 16:59:22,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25008
TRX-e38ed87ea0c2,2025-05-09 18:09:03,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31352
TRX-f55b17f67b15,2025-05-09 18:27:34,Vitamin,Kesehatan,pengeluaran,14846
TRX-5acc6014f829,2025-05-09 19:16:27,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,21811
TRX-76adb425a413,2025-05-09 19:45:30,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25789
TRX-72936ec9e87d,2025-05-09 22:48:14,Cup Plastik,Makanan & Bahan Makanan,pengeluaran,18254
TRX-20ca73461e40,2025-05-10 01:03:30,Bakso,Makanan & Bahan Makanan,pemasukan,30793
TRX-ee9c2a741970,2025-05-10 10:51:48,Vitamin,Kesehatan,pengeluaran,18008
TRX-4ce045de53dd,2025-05-10 15:20:35,Pulpen,ATK/Administrasi,pengeluaran,2797
TRX-fc28198731e0,2025-05-10 16:35:46,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22117
TRX-65c607615203,2025-05-10 17:03:18,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26920
TRX-b193183d8438,2025-05-10 20:30:16,Susu,Minuman & Bahan Minuman,pengeluaran,10816
TRX-b60211a85da0,2025-05-10 21:45:01,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23344
TRX-3b0c9b2aeca2,2025-05-11 04:28:46,Bakso,Makanan & Bahan Makanan,pemasukan,30161
TRX-54fac9430cf2,2025-05-11 11:45:43,Es Teh,Minuman & Bahan Minuman,pemasukan,6342
TRX-41b62fb2e091,2025-05-11 13:16:19,Tinta Printer,ATK/Administrasi,pengeluaran,5508
TRX-3f2bb63aec8f,2025-05-11 14:24:14,Soto Ayam,Makanan & Bahan Makanan,pemasukan,20329
TRX-07bede2729c3,2025-05-11 19:30:43,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,28596
TRX-a357fd2f986f,2025-05-12 10:35:32,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21089
TRX-67dd6ee8a645,2025-05-12 12:21:36,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,10495
TRX-92c6f44ed9df,2025-05-12 13:50:39,Cabai,Makanan & Bahan Makanan,pengeluaran,23702
TRX-37f532a058ca,2025-05-12 16:17:43,Es Teh,Minuman & Bahan Minuman,pemasukan,9767
TRX-f0c5de4082e8,2025-05-12 22:30:02,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10275
TRX-00a2937cdfc9,2025-05-13 03:28:48,Cabai,Makanan & Bahan Makanan,pengeluaran,12939
TRX-8f1166a17f48,2025-05-13 05:46:00,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,27989
TRX-56df90936c6a,2025-05-13 11:20:41,Kopi Susu,Minuman & Bahan Minuman,pemasukan,18138
TRX-b37d1af72b59,2025-05-13 11:59:11,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13859
TRX-17a723509bdf,2025-05-13 13:18:18,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28564
TRX-c71c1f809f16,2025-05-13 14:47:36,Beras,Makanan & Bahan Makanan,pengeluaran,13724
TRX-3d6eacc8ae04,2025-05-13 21:51:07,Bakso,Makanan & Bahan Makanan,pemasukan,27148
TRX-b4a9debde4af,2025-05-14 01:07:01,Kertas Nota,ATK/Administrasi,pengeluaran,5515
TRX-5567ed71cbe4,2025-05-14 01:35:20,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22269
TRX-a99fd790d2ca,2025-05-14 02:25:37,Bakso,Makanan & Bahan Makanan,pemasukan,34094
TRX-231b8d32ba52,2025-05-14 04:05:18,Kertas Nota,ATK/Administrasi,pengeluaran,6654
TRX-c9315e6caf7a,2025-05-14 04:46:41,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27264
TRX-94454d77e24d,2025-05-14 11:44:49,Bakso,Makanan & Bahan Makanan,pemasukan,30783
TRX-e3c3472a7bed,2025-05-14 12:24:09,Soto Ayam,Makanan & Bahan Makanan,pemasukan,25125
TRX-f397c39bcdd6,2025-05-14 14:37:46,Kopi Susu,Minuman & Bahan Minuman,pemasukan,18783
TRX-8a91b6beb221,2025-05-14 19:34:58,Bakso,Makanan & Bahan Makanan,pemasukan,25226
TRX-bb4836822a8e,2025-05-14 19:40:50,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,27745
TRX-e513cea589bb,2025-05-14 22:12:36,Vitamin,Makanan & Bahan Makanan,pengeluaran,10194
TRX-43b6e1f1b75b,2025-05-15 03:45:16,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23781
TRX-0fc0ae0aedfb,2025-05-15 03:59:09,Susu,Minuman & Bahan Minuman,pengeluaran,10391
TRX-3bb79ed8006f,2025-05-15 05:17:28,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22891
TRX-889aa1a9b591,2025-05-15 13:35:31,Soto Ayam,Makanan & Bahan Makanan,pemasukan,22451
TRX-65d40662e798,2025-05-15 13:37:24,Tinta Printer,ATK/Administrasi,pengeluaran,5358
TRX-a652c6d6a216,2025-05-15 13:38:07,Kertas Nota,ATK/Administrasi,pengeluaran,9779
TRX-7539c6e05b63,2025-05-15 15:14:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23646
TRX-7de35a2f375e,2025-05-15 18:08:34,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22640
TRX-22454a7b0a3b,2025-05-15 18:37:38,Gas LPG,Makanan & Bahan Makanan,pengeluaran,37975
TRX-3af455c80d75,2025-05-16 01:34:25,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10161
TRX-00c5ac347b18,2025-05-16 05:53:09,Cabai,Makanan & Bahan Makanan,pengeluaran,18746
TRX-45686edae433,2025-05-16 06:52:20,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22753
TRX-be7099ccc3b2,2025-05-16 14:05:53,Kertas Nota,ATK/Administrasi,pengeluaran,9597
TRX-d3a33232abf8,2025-05-16 14:38:26,Bakso,Makanan & Bahan Makanan,pemasukan,33853
TRX-b0bd56ec11ea,2025-05-16 19:24:31,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,27129
TRX-dced4097c808,2025-05-16 20:12:20,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23539
TRX-95953a872db4,2025-05-17 01:54:46,Vitamin,Kesehatan,pengeluaran,18265
TRX-3e0a3e46c80a,2025-05-17 04:47:56,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21969
TRX-a2936491723f,2025-05-17 04:51:49,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26440
TRX-86f8544c85c0,2025-05-17 06:45:48,Vitamin,Kesehatan,pengeluaran,15986
TRX-8588ec64332b,2025-05-17 08:23:46,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,14108
TRX-edb4d7d2b041,2025-05-17 10:03:03,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31377
TRX-5a327e123d6c,2025-05-17 13:14:38,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,29156
TRX-fc1e8d3fb79b,2025-05-17 16:01:58,Vitamin,Kesehatan,pengeluaran,16854
TRX-196a8c5b4ad1,2025-05-17 16:21:19,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27367
TRX-a30dbf0280b8,2025-05-17 20:17:46,Bakso,Makanan & Bahan Makanan,pemasukan,29784
TRX-e83e47d52c13,2025-05-17 21:17:30,Es Teh,Minuman & Bahan Minuman,pemasukan,8576
TRX-bb1628c08f52,2025-05-18 01:51:22,Beras,Makanan & Bahan Makanan,pengeluaran,18047
TRX-9999507c0fa3,2025-05-18 04:13:40,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19437
TRX-c8e76f0ff2d6,2025-05-18 06:09:51,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24660
TRX-33fa5f26c0f5,2025-05-18 06:11:46,Es Teh,Minuman & Bahan Minuman,pemasukan,9936
TRX-eeba3ead0ca1,2025-05-18 07:36:13,Es Teh,Minuman & Bahan Minuman,pemasukan,7159
TRX-7fee7f2ba677,2025-05-18 14:46:09,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21116
TRX-71b102ffe270,2025-05-18 15:33:27,Es Teh,Minuman & Bahan Minuman,pemasukan,8583
TRX-6727f168f031,2025-05-18 15:54:56,Pulpen,ATK/Administrasi,pengeluaran,3574
TRX-3a7e318bd5a2,2025-05-18 17:43:28,Susu,Minuman & Bahan Minuman,pengeluaran,15597
TRX-ad4d0c048cea,2025-05-18 17:55:17,Es Teh,Minuman & Bahan Minuman,pemasukan,9953
TRX-45f435971727,2025-05-18 23:27:47,Beras,Makanan & Bahan Makanan,pengeluaran,18280
TRX-63fe1fe41102,2025-05-19 02:48:57,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22974
TRX-7e044280575b,2025-05-19 07:04:46,Mie Ayam,Makanan & Bahan Makanan,pemasukan,25622
TRX-3fac67122e0d,2025-05-19 11:03:51,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,13815
TRX-39be754303b3,2025-05-19 12:31:21,Teh,Minuman & Bahan Minuman,pengeluaran,2381
TRX-a3a9f429c834,2025-05-19 15:29:27,Mie Ayam,Makanan & Bahan Makanan,pemasukan,20184
TRX-0c54f1347567,2025-05-19 16:17:06,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24121
TRX-4483370f7cb7,2025-05-19 20:28:36,Es Teh,Minuman & Bahan Minuman,pemasukan,9006
TRX-56ef7d53efe0,2025-05-20 01:46:37,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24717
TRX-5173c403e13c,2025-05-20 06:36:45,Mie Ayam,Makanan & Bahan Makanan,pemasukan,28078
TRX-61fcb8518984,2025-05-20 11:35:58,Masker,Makanan & Bahan Makanan,pengeluaran,4304
TRX-f34edf211901,2025-05-20 15:41:25,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,15815
TRX-a314870fb50f,2025-05-20 15:44:38,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11869
TRX-d2fdfc03ce60,2025-05-21 04:57:57,Vitamin,Kesehatan,pengeluaran,10009
TRX-3045beef74c4,2025-05-21 06:09:29,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25765
TRX-bc1d816df59c,2025-05-21 06:35:13,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,22337
TRX-91a53d827d71,2025-05-21 08:31:26,Es Teh,Minuman & Bahan Minuman,pemasukan,6737
TRX-6343c3addef5,2025-05-21 10:06:44,Soto Ayam,Makanan & Bahan Makanan,pemasukan,20496
TRX-5d59e4afbffc,2025-05-21 11:48:10,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24996
TRX-d25a282a388a,2025-05-21 13:51:58,Bakso,Makanan & Bahan Makanan,pemasukan,29323
TRX-2221611f2402,2025-05-21 15:29:57,Bakso,Makanan & Bahan Makanan,pemasukan,27853
TRX-792962ad7881,2025-05-21 17:57:02,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,10493
TRX-78d3db1250d4,2025-05-21 21:57:19,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23694
TRX-64daa88779bc,2025-05-22 00:56:48,Es Teh,Minuman & Bahan Minuman,pemasukan,7013
TRX-e9c90226633e,2025-05-22 02:56:31,Es Teh,Minuman & Bahan Minuman,pemasukan,8559
TRX-8aae90366b7c,2025-05-22 03:51:23,Es Teh,Minuman & Bahan Minuman,pemasukan,7632
TRX-a126e8eed9cc,2025-05-22 04:51:12,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20870
TRX-345171b01170,2025-05-22 05:19:13,Cabai,Makanan & Bahan Makanan,pengeluaran,21514
TRX-ef96fa603a48,2025-05-22 05:34:00,Masker,Kesehatan,pengeluaran,4841
TRX-d2f6a909ce56,2025-05-22 05:41:17,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22649
TRX-ddd84f0f49dd,2025-05-22 11:06:37,Pulpen,Makanan & Bahan Makanan,pengeluaran,3282
TRX-cc471442dcb4,2025-05-22 15:28:51,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24559
TRX-d8026a0aa87d,2025-05-22 18:38:46,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29297
TRX-712611125ac7,2025-05-22 19:08:35,Bakso,Makanan & Bahan Makanan,pemasukan,27083
TRX-f4fdaab03ee8,2025-05-22 21:49:59,Pulpen,ATK/Administrasi,pengeluaran,2769
TRX-4a51c973a8e8,2025-05-22 22:43:46,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,15426
TRX-7e7446215b8a,2025-05-22 23:30:01,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27350
TRX-6e33ec9b0b32,2025-05-22 23:48:06,Masker,Kesehatan,pengeluaran,4367
TRX-b4fa6f333f66,2025-05-23 00:18:33,Cabai,Makanan & Bahan Makanan,pengeluaran,15568
TRX-8dc5eb968b5b,2025-05-23 02:35:00,Cabai,Makanan & Bahan Makanan,pengeluaran,19470
TRX-934a43b60cd8,2025-05-23 05:51:58,Kertas Nota,ATK/Administrasi,pengeluaran,7568
TRX-a2f62e197d2d,2025-05-23 06:11:38,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22764
TRX-33f211ef369e,2025-05-23 07:54:59,Mie Ayam,Makanan & Bahan Makanan,pemasukan,27807
TRX-d100486533d2,2025-05-23 10:03:42,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,12658
TRX-3f0cc9c78a94,2025-05-23 16:09:30,Kopi,Minuman & Bahan Minuman,pengeluaran,7368
TRX-cadbdc5214fd,2025-05-23 17:39:50,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27525
TRX-0749a00f4b79,2025-05-24 00:01:48,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,18023
TRX-7ca31974b096,2025-05-24 00:19:36,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,18148
TRX-688e0c92ecda,2025-05-24 00:26:43,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,10562
TRX-6b56f6e3ef89,2025-05-24 06:51:30,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26936
TRX-dccf17422cfd,2025-05-24 07:26:54,Teh,Minuman & Bahan Minuman,pengeluaran,2110
TRX-54cd4f53d927,2025-05-24 09:34:59,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24386
TRX-c8e07851b281,2025-05-24 10:06:32,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23777
TRX-4f792708fa27,2025-05-24 10:52:05,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23904
TRX-7ff8fb12b04a,2025-05-24 13:13:09,Es Teh,Minuman & Bahan Minuman,pemasukan,8907
TRX-53f7be9f6523,2025-05-24 14:51:32,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31993
TRX-bdaa804b48cc,2025-05-24 17:04:35,Vitamin,Kesehatan,pengeluaran,16030
TRX-2243dc56c4d1,2025-05-24 22:50:44,Soto Ayam,Makanan & Bahan Makanan,pemasukan,24312
TRX-4c9595353096,2025-05-25 07:16:51,Mie Ayam,Makanan & Bahan Makanan,pemasukan,26773
TRX-a67a54d5a047,2025-05-25 07:39:13,Es Teh,Minuman & Bahan Minuman,pemasukan,7583
TRX-b3acdd1736a2,2025-05-25 08:54:09,Es Teh,Minuman & Bahan Minuman,pemasukan,6591
TRX-511198be48a7,2025-05-25 15:39:29,Cabai,Makanan & Bahan Makanan,pengeluaran,10432
TRX-61af3e1db43c,2025-05-25 16:08:05,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19124
TRX-3b24e4bc5711,2025-05-25 16:38:32,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28609
TRX-ba5ff3f8ada4,2025-05-25 22:08:18,Masker,Kesehatan,pengeluaran,2963
TRX-8f2ad9eab8a8,2025-05-25 22:24:02,Kertas Nota,ATK/Administrasi,pengeluaran,6644
TRX-21e0ce0217bf,2025-05-25 22:57:00,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24668
TRX-fb4de6768985,2025-05-26 05:28:01,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24843
TRX-def18158c313,2025-05-26 07:32:03,Soto Ayam,Makanan & Bahan Makanan,pemasukan,27336
TRX-2624ba1c2b6d,2025-05-26 14:53:43,Masker,Kesehatan,pengeluaran,3893
TRX-80f63ca35ed8,2025-05-26 16:48:07,Pulpen,ATK/Administrasi,pengeluaran,3476
TRX-ecc49664b26e,2025-05-26 18:58:52,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,20098
TRX-f2334fb2646e,2025-05-26 19:49:01,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,23567
TRX-e571f4fa678d,2025-05-26 20:23:37,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21187
TRX-8102fbbd0334,2025-05-26 21:55:48,Susu,Minuman & Bahan Minuman,pengeluaran,14194
TRX-8e8940397d97,2025-05-26 22:08:19,Es Teh,Minuman & Bahan Minuman,pemasukan,8191
TRX-dfcb5ff83d24,2025-05-26 22:19:40,Bakso,Makanan & Bahan Makanan,pemasukan,27132
TRX-ea02744da006,2025-05-26 23:57:43,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,18296
TRX-c8da85d40776,2025-05-27 04:01:47,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,25104
TRX-9f44f306c221,2025-05-27 07:14:54,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12763
TRX-afd125b18662,2025-05-27 12:28:24,Es Teh,Minuman & Bahan Minuman,pemasukan,9629
TRX-edd7e939613e,2025-05-27 13:55:03,Gas LPG,Makanan & Bahan Makanan,pengeluaran,18925
TRX-4599b92f9b9d,2025-05-27 17:36:31,Es Teh,Minuman & Bahan Minuman,pemasukan,6308
TRX-a130527898fd,2025-05-27 19:14:23,Masker,Kesehatan,pengeluaran,4664
TRX-be1611bcc5c1,2025-05-27 19:24:59,Kopi,Minuman & Bahan Minuman,pengeluaran,5763
TRX-dd9ce5a416e6,2025-05-27 20:03:58,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,7553
TRX-6c6e75b7124a,2025-05-27 20:54:31,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,14827
TRX-11b81a05b247,2025-05-27 21:43:52,Vitamin,Makanan & Bahan Makanan,pengeluaran,21220
TRX-f5d2791a1b90,2025-05-27 21:52:55,Vitamin,Kesehatan,pengeluaran,15404
TRX-3c7f382a863d,2025-05-27 21:55:20,Bakso,Makanan & Bahan Makanan,pemasukan,27696
TRX-f0b0a8697e00,2025-05-28 04:23:08,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,26198
TRX-4dfea5af310a,2025-05-28 06:03:19,Susu,Minuman & Bahan Minuman,pengeluaran,15160
TRX-94432d0088f2,2025-05-28 06:32:22,Es Teh,Minuman & Bahan Minuman,pemasukan,8475
TRX-9911ccdfcbaf,2025-05-28 06:35:27,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21697
TRX-fcf823669220,2025-05-28 13:35:44,Bakso,Makanan & Bahan Makanan,pemasukan,25232
TRX-b9f1da9d9191,2025-05-28 15:36:14,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23970
TRX-40edec35dbc0,2025-05-28 18:39:21,Teh,Minuman & Bahan Minuman,pengeluaran,3521
TRX-e95c3364ab27,2025-05-28 22:22:02,Es Teh,Minuman & Bahan Minuman,pemasukan,7033
TRX-ea78ff701e1c,2025-05-29 06:48:07,Soto Ayam,Makanan & Bahan Makanan,pemasukan,25234
TRX-13a2af1f337f,2025-05-29 08:20:15,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,30352
TRX-8f6d8286f290,2025-05-29 09:14:28,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25280
TRX-a654d1588183,2025-05-29 12:04:38,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19743
TRX-90ce5ecf7989,2025-05-29 13:39:43,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27604
